pais_origem;pais_destino;continente_pais_destino;produto;ano;quantidade_litro;valor_usd
Brasil;Malavi;Africa;Vinho;2022;0;0
Brasil;Malta;Europa;Vinho;2022;3127;15587
Brasil;Marshall, Ilhas;Oceania;Vinho;2022;7240;27178
Brasil;Martinica;America do Norte;Vinho;2022;0;0
Brasil;Mauritania;Africa;Vinho;2022;0;0
Brasil;Mexico;America do Norte;Vinho;2022;6;33
Brasil;Mocambique;Africa;Vinho;2022;383;1927
Brasil;Montenegro;Europa;Vinho;2022;0;0
Brasil;Namibia;Africa;Vinho;2022;0;0
Brasil;Nicaragua;America Central;Vinho;2022;0;0
Brasil;Nigeria;Africa;Vinho;2022;32234;50283
Brasil;Noruega;Europa;Vinho;2022;2711;40316
Brasil;Nova Caledonia;Oceania;Vinho;2022;0;0
Brasil;Nova Zelandia;Oceania;Vinho;2022;63;156
Brasil;Oma;Asia;Vinho;2022;194;670
Brasil;Paises Baixos;Europa;Vinho;2022;7034;37240
Brasil;Palau;Oceania;Vinho;2022;0;0
Brasil;Panama;America Central;Vinho;2022;11490;49392
Brasil;Paraguai;America do Sul;Vinho;2022;5076670;7156293
Brasil;Peru;America do Sul;Vinho;2022;0;0
Brasil;Pitcairn;Oceania;Vinho;2022;0;0
Brasil;Polonia;Europa;Vinho;2022;0;0
Brasil;Porto Rico;America do Norte;Vinho;2022;0;0
Brasil;Portugal;Europa;Vinho;2022;1918;7613
Brasil;Quenia;Africa;Vinho;2022;1440;2080
Brasil;Reino Unido;Europa;Vinho;2022;18835;138154
Brasil;Republica Dominicana;America do Norte;Vinho;2022;0;0
Brasil;Russia;Europa/Asia;Vinho;2022;66046;118618
Brasil;Sao Cristovao e Nevis;America do Norte;Vinho;2022;0;0
Brasil;Sao Tome e Principe;Africa;Vinho;2022;0;0
Brasil;Sao Vicente e Granadinas;America do Norte;Vinho;2022;20;51
Brasil;Senegal;Africa;Vinho;2022;0;0
Brasil;Serra Leoa;Africa;Vinho;2022;8101;15182
Brasil;Singapura;Asia;Vinho;2022;4322;15434
Brasil;Suazilandia;Africa;Vinho;2022;0;0
Brasil;Suecia;Europa;Vinho;2022;5;18
Brasil;Suica;Europa;Vinho;2022;1584;20863
Brasil;Suriname;America do Sul;Vinho;2022;1225;3360
Brasil;Tailandia;Asia;Vinho;2022;432;1713
Brasil;Taiwan (Formosa);Asia;Vinho;2022;25;277
Brasil;Tanzania;Africa;Vinho;2022;0;0
Brasil;Republica Tcheca;Europa;Vinho;2022;1305;9997
Brasil;Togo;Africa;Vinho;2022;17317;25608
Brasil;Toquelau;Oceania;Vinho;2022;0;0
Brasil;Trinidade Tobago;America do Norte;Vinho;2022;0;0
Brasil;Tunisia;Africa;Vinho;2022;0;0
Brasil;Turquia;Europa/Asia;Vinho;2022;418;503
Brasil;Tuvalu;Oceania;Vinho;2022;0;0
Brasil;Uruguai;America do Sul;Vinho;2022;637117;997367
Brasil;Vanuatu;Oceania;Vinho;2022;0;0
Brasil;Venezuela;America do Sul;Vinho;2022;23220;32351
Brasil;Vietna;Asia;Vinho;2022;130;277
Brasil;Afeganistao;Asia;Vinho;2023;0;0
Brasil;Africa do Sul;Africa;Vinho;2023;117;698
Brasil;Alemanha;Europa;Vinho;2023;4806;31853
Brasil;Angola;Africa;Vinho;2023;0;0
Brasil;Anguilla;America do Norte;Vinho;2023;0;0
Brasil;Antigua e Barbuda;America do Norte;Vinho;2023;383;1848
Brasil;Antilhas Holandesas;America do Norte;Vinho;2023;0;0
Brasil;Arabia Saudita;Asia;Vinho;2023;124;142
Brasil;Argentina;America do Sul;Vinho;2023;4545;36133
Brasil;Aruba;America do Norte;Vinho;2023;0;0
Brasil;Australia;Oceania;Vinho;2023;2485;13565
Brasil;Austria;Europa;Vinho;2023;0;0
Brasil;Bahamas;America do Norte;Vinho;2023;1348;7402
Brasil;Bangladesh;Asia;Vinho;2023;0;0
Brasil;Barbados;America do Norte;Vinho;2023;58;303
Brasil;Barein;Asia;Vinho;2023;283;1684
Brasil;Belgica;Europa;Vinho;2023;95;683
Brasil;Belice;America Central;Vinho;2023;0;0
Brasil;Benin;Africa;Vinho;2023;0;0
Brasil;Bermudas;America do Norte;Vinho;2023;16;153
Brasil;Bolivia;America do Sul;Vinho;2023;21926;36950
Brasil;Bosnia-Herzegovina;Europa;Vinho;2023;0;0
Brasil;Brasil;America do Sul;Vinho;2023;0;0
Brasil;Bulgaria;Europa;Vinho;2023;0;0
Brasil;Cabo Verde;Africa;Vinho;2023;0;0
Brasil;Camaroes;Africa;Vinho;2023;0;0
Brasil;Canada;America do Norte;Vinho;2023;11539;42179
Brasil;Catar;Asia;Vinho;2023;5;18
Brasil;Cayman, Ilhas;America do Norte;Vinho;2023;438;2632
Brasil;Chile;America do Sul;Vinho;2023;9;63
Brasil;China;Asia;Vinho;2023;73917;183096
Brasil;Chipre;Asia;Vinho;2023;524;2995
Brasil;Cingapura;Asia;Vinho;2023;0;0
Brasil;Cocos (Keeling), Ilhas;Oceania;Vinho;2023;0;0
Brasil;Colombia;America do Sul;Vinho;2023;450;1259
Brasil;Comores;Africa;Vinho;2023;0;0
Brasil;Congo;Africa;Vinho;2023;17100;26600
Brasil;Coreia do Sul;Asia;Vinho;2023;25;171
Brasil;Costa do Marfim;Africa;Vinho;2023;0;0
Brasil;Costa Rica;America Central;Vinho;2023;0;0
Brasil;Croacia;Europa;Vinho;2023;0;0
Brasil;Cuba;America do Norte;Vinho;2023;0;0
Brasil;Curacao;America do Norte;Vinho;2023;25135;40807
Brasil;Dinamarca;Europa;Vinho;2023;1734;15261
Brasil;Dominica;America do Norte;Vinho;2023;0;0
Brasil;El Salvador;America Central;Vinho;2023;0;0
Brasil;Emirados Arabes Unidos;Asia;Vinho;2023;1417;6762
Brasil;Equador;America do Sul;Vinho;2023;2790;4392
Brasil;Eslovaca, Republica;Europa;Vinho;2023;0;0
Brasil;Espanha;Europa;Vinho;2023;180;4171
Brasil;Estados Unidos;America do Norte;Vinho;2023;229839;429091
Brasil;Estonia;Europa;Vinho;2023;0;0
Brasil;Filipinas;Asia;Vinho;2023;94;334
Brasil;Finlandia;Europa;Vinho;2023;5;11
Brasil;Franca;Europa;Vinho;2023;2265;14722
Brasil;Gana;Africa;Vinho;2023;7237;29473
Brasil;Gibraltar;Europa;Vinho;2023;0;0
Brasil;Granada;America do Norte;Vinho;2023;0;0
Brasil;Grecia;Europa;Vinho;2023;1294;3214
Brasil;Guatemala;America Central;Vinho;2023;2053;3758
Brasil;Guiana;America do Sul;Vinho;2023;33651;88715
Brasil;Guiana Francesa;America do Sul;Vinho;2023;0;0
Brasil;Guine Bissau;Africa;Vinho;2023;0;0
Brasil;Guine Equatorial;Africa;Vinho;2023;0;0
Brasil;Haiti;America do Norte;Vinho;2023;559645;871661
Brasil;Honduras;America Central;Vinho;2023;0;0
Brasil;Hong Kong;Asia;Vinho;2023;16255;71025
Brasil;Hungria;Europa;Vinho;2023;0;0
Brasil;Ilha de Man;Europa;Vinho;2023;1428;4533
Brasil;Ilhas Virgens;America do Norte;Vinho;2023;0;0
Brasil;India;Asia;Vinho;2023;60;170
Brasil;Indonesia;Asia;Vinho;2023;9;30
Brasil;Ira;Asia;Vinho;2023;0;0
Brasil;Iraque;Asia;Vinho;2023;0;0
Brasil;Irlanda;Europa;Vinho;2023;150;377
Brasil;Italia;Europa;Vinho;2023;2922;27665
Brasil;Jamaica;America do Norte;Vinho;2023;0;0
Brasil;Japao;Asia;Vinho;2023;22942;57780
Brasil;Jordania;Asia;Vinho;2023;0;0
Brasil;Letonia;Europa;Vinho;2023;8;8
Brasil;Libano;Asia;Vinho;2023;0;0
Brasil;Liberia;Africa;Vinho;2023;39784;42463
Brasil;Luxemburgo;Europa;Vinho;2023;581;7048
Brasil;Macau;Asia;Vinho;2023;7;6
Brasil;Malasia;Asia;Vinho;2023;0;0
Brasil;Malavi;Africa;Vinho;2023;3660;6252
Brasil;Malta;Europa;Vinho;2023;6561;24199
Brasil;Marshall, Ilhas;Oceania;Vinho;2023;7417;31691
Brasil;Martinica;America do Norte;Vinho;2023;9;31
Brasil;Mauritania;Africa;Vinho;2023;0;0
Brasil;Mexico;America do Norte;Vinho;2023;3;19
Brasil;Mocambique;Africa;Vinho;2023;0;0
Brasil;Montenegro;Europa;Vinho;2023;0;0
Brasil;Namibia;Africa;Vinho;2023;0;0
Brasil;Nicaragua;America Central;Vinho;2023;0;0
Brasil;Nigeria;Africa;Vinho;2023;10800;16464
Brasil;Noruega;Europa;Vinho;2023;861;4243
Brasil;Nova Caledonia;Oceania;Vinho;2023;0;0
Brasil;Nova Zelandia;Oceania;Vinho;2023;338;7177
Brasil;Oma;Asia;Vinho;2023;0;0
Brasil;Paises Baixos;Europa;Vinho;2023;2244;4958
Brasil;Palau;Oceania;Vinho;2023;45;143
Brasil;Panama;America Central;Vinho;2023;14785;68173
Brasil;Paraguai;America do Sul;Vinho;2023;3780378;5517263
Brasil;Peru;America do Sul;Vinho;2023;47277;84282
Brasil;Pitcairn;Oceania;Vinho;2023;11;22
Brasil;Polonia;Europa;Vinho;2023;298;590
Brasil;Porto Rico;America do Norte;Vinho;2023;0;0
Brasil;Portugal;Europa;Vinho;2023;13742;46311
Brasil;Quenia;Africa;Vinho;2023;0;0
Brasil;Reino Unido;Europa;Vinho;2023;11326;84547
Brasil;Republica Dominicana;America do Norte;Vinho;2023;0;0
Brasil;Russia;Europa/Asia;Vinho;2023;0;0
Brasil;Sao Cristovao e Nevis;America do Norte;Vinho;2023;16;31
Brasil;Sao Tome e Principe;Africa;Vinho;2023;0;0
Brasil;Sao Vicente e Granadinas;America do Norte;Vinho;2023;39;139
Brasil;Senegal;Africa;Vinho;2023;0;0
Brasil;Serra Leoa;Africa;Vinho;2023;23200;38548
Brasil;Singapura;Asia;Vinho;2023;3941;19781
Brasil;Suazilandia;Africa;Vinho;2023;0;0
Brasil;Suecia;Europa;Vinho;2023;0;0
Brasil;Suica;Europa;Vinho;2023;2500;28763
Brasil;Suriname;America do Sul;Vinho;2023;3105;5235
Brasil;Tailandia;Asia;Vinho;2023;189;1387
Brasil;Taiwan (Formosa);Asia;Vinho;2023;4208;19998
Brasil;Tanzania;Africa;Vinho;2023;0;0
Brasil;Republica Tcheca;Europa;Vinho;2023;405;3348
Brasil;Togo;Africa;Vinho;2023;14550;25235
Brasil;Toquelau;Oceania;Vinho;2023;3;10
Brasil;Trinidade Tobago;America do Norte;Vinho;2023;0;0
Brasil;Tunisia;Africa;Vinho;2023;0;0
Brasil;Turquia;Europa/Asia;Vinho;2023;28104;95421
Brasil;Tuvalu;Oceania;Vinho;2023;0;0
Brasil;Uruguai;America do Sul;Vinho;2023;326093;454271
Brasil;Vanuatu;Oceania;Vinho;2023;0;0
Brasil;Venezuela;America do Sul;Vinho;2023;141030;220512
Brasil;Vietna;Asia;Vinho;2023;72;128
